Data Sessao,Ativo,Nr.Negocio,Preco,Quantidade,Hora,Anulacao,Data CPA,Num CPA,Data VDA,Num VDA,Comprador,Vendedor
2019-09-13,BRKM5,4650,29.99,100,10:34:01.025,1,2019-09-13,84794097228,84794098184,84794098184,120,8
2019-09-13,BRKM5,4720,30.05,200,10:34:03.059,1,2019-09-13,84794098851,84794098763,84794098763,3,40
2019-09-13,BRKM5,4730,30.06,100,10:34:03.059,1,2019-09-13,84794098851,84794097272,84794097272,3,85
2019-09-13,BRKM5,4740,30.06,100,10:34:03.059,1,2019-09-13,84794098851,84794097381,84794097381,3,238
2019-09-13,BRKM5,4750,30.06,400,10:34:03.059,1,2019-09-13,84794098851,84794098765,84794098765,3,120
2019-09-13,BRKM5,4710,30.04,100,10:34:03.059,1,2019-09-13,84794098851,84794098844,84794098844,3,45
2019-09-13,BRKM5,4700,30.04,100,10:34:03.059,1,2019-09-13,84794098851,84794098795,84794098795,3,85
2019-09-13,BRKM5,4690,30.04,200,10:34:03.059,1,2019-09-13,84794098851,84794097247,84794097247,3,16
2019-09-13,BRKM5,4680,30.04,200,10:34:03.059,1,2019-09-13,84794098851,84794098764,84794098764,3,1618
2019-09-13,BRKM5,4760,30.07,600,10:34:03.059,1,2019-09-13,84794098851,84794061496,84794061496,3,3
2019-09-13,BRKM5,4770,30.04,100,10:34:14.040,1,2019-09-13,84794100082,84794099151,84794099151,16,1618
2019-09-13,BRKM5,4780,30.04,100,10:34:14.088,1,2019-09-13,84794100210,84794099151,84794099151,40,1618
2019-09-13,BRKM5,4810,30.05,200,10:34:25.808,1,2019-09-13,84794102359,84794099137,84794099137,1982,40
2019-09-13,BRKM5,4800,30.04,100,10:34:25.808,1,2019-09-13,84794102359,84794101968,84794101968,1982,16
2019-09-13,BRKM5,4790,30.04,100,10:34:25.808,1,2019-09-13,84794102359,84794102156,84794102156,1982,107
2019-09-13,BRKM5,4820,30.05,200,10:34:25.808,1,2019-09-13,84794102359,84794099583,84794099583,1982,147
2019-09-13,BRKM5,4840,30.06,300,10:34:25.808,1,2019-09-13,84794102359,84794099139,84794099139,1982,120
2019-09-13,BRKM5,4830,30.06,100,10:34:25.808,1,2019-09-13,84794102359,84794098876,84794098876,1982,85
2019-09-13,BRKM5,4850,30.02,200,10:34:25.993,1,2019-09-13,84794102360,84794102395,84794102395,1618,8
2019-09-13,BRKM5,4860,30.02,200,10:34:25.993,1,2019-09-13,84794100392,84794102395,84794102395,40,8
2019-09-13,BRKM5,4870,30.05,100,10:34:32.102,1,2019-09-13,84794103126,84794102397,84794102397,40,1618
2019-09-13,BRKM5,4880,30.04,100,10:34:32.324,1,2019-09-13,84794103329,84794103327,84794103327,8,40
2019-09-13,BRKM5,4890,30.05,200,10:35:14.676,1,2019-09-13,84794107435,84794102971,84794102971,16,147
2019-09-13,BRKM5,4900,30.05,100,10:35:14.679,1,2019-09-13,84794107448,84794104151,84794104151,16,238
2019-09-13,BRKM5,4910,30.06,100,10:35:28.476,1,2019-09-13,84794109780,84794109143,84794109143,40,147
2019-09-13,BRKM5,4920,30.04,100,10:35:38.445,1,2019-09-13,84794111120,84794111267,84794111267,3,8
2019-09-13,BRKM5,4930,30.03,100,10:35:39.861,1,2019-09-13,84794109787,84794111486,84794111486,40,3
2019-09-13,BRKM5,4950,30.03,100,10:35:39.862,1,2019-09-13,84794099451,84794111489,84794111489,16,1618
2019-09-13,BRKM5,4940,30.03,100,10:35:39.862,1,2019-09-13,84794109790,84794111489,84794111489,45,1618
2019-09-13,BRKM5,4960,30.03,100,10:35:39.862,1,2019-09-13,84794103404,84794111489,84794111489,45,1618
2019-09-13,BRKM5,4970,30.02,100,10:36:00.788,1,2019-09-13,84794113953,84794113347,84794113347,8,45
2019-09-13,BRKM5,4980,30.02,100,10:36:00.803,1,2019-09-13,84794113998,84794109793,84794109793,16,16
2019-09-13,BRKM5,4990,30.02,100,10:36:00.811,1,2019-09-13,84794114037,84794109792,84794109792,72,16
2019-09-13,BRKM5,5000,30.02,400,10:36:00.811,1,2019-09-13,84794114037,84794111571,84794111571,72,120
2019-09-13,BRKM5,5010,30.03,100,10:36:00.819,1,2019-09-13,84794114057,84794105661,84794105661,40,1982
2019-09-13,BRKM5,5020,30.03,100,10:36:18.978,1,2019-09-13,84794117534,84794105661,84794105661,72,1982
2019-09-13,BRKM5,5030,30.03,400,10:36:18.978,1,2019-09-13,84794117534,84794114093,84794114093,72,120
2019-09-13,BRKM5,5040,30.04,100,10:36:20.267,1,2019-09-13,84794117968,84794117676,84794117676,72,238
2019-09-13,BRKM5,5050,30.05,100,10:36:21.839,1,2019-09-13,84794118216,84794111263,84794111263,16,308
2019-09-13,BRKM5,5060,30.06,100,10:36:21.900,1,2019-09-13,84794118515,84794109143,84794109143,40,147
2019-09-13,BRKM5,5070,30.05,100,10:36:22.479,1,2019-09-13,84794118259,84794118997,84794118997,16,72
2019-09-13,BRKM5,5080,30.05,100,10:36:22.479,1,2019-09-13,84794118391,84794118997,84794118997,16,72
2019-09-13,BRKM5,5090,30.05,100,10:36:22.481,1,2019-09-13,84794118848,84794118998,84794118998,45,8
2019-09-13,BRKM5,5100,30.06,200,10:36:22.911,1,2019-09-13,84794119154,84794118999,84794118999,3,8
2019-09-13,BRKM5,5110,30.05,100,10:36:45.937,1,2019-09-13,84794121756,84794121774,84794121774,1618,23
2019-09-13,BRKM5,5120,30.07,100,10:37:06.695,1,2019-09-13,84794123557,84794061496,84794061496,40,3
2019-09-13,BRKM5,5130,30.05,100,10:38:01.241,1,2019-09-13,84794121858,84794128437,84794128437,45,147
2019-09-13,BRKM5,5140,30.05,100,10:38:01.241,1,2019-09-13,84794122010,84794128437,84794128437,3,147
2019-09-13,BRKM5,5150,30.05,300,10:38:01.243,1,2019-09-13,84794122010,84794128438,84794128438,3,1618
2019-09-13,BRKM5,5160,30.05,100,10:38:01.243,1,2019-09-13,84794122010,84794128439,84794128439,3,1618
2019-09-13,BRKM5,5170,30.05,100,10:38:05.472,1,2019-09-13,84794121755,84794128831,84794128831,45,3
2019-09-13,BRKM5,5180,30.05,600,10:38:05.472,1,2019-09-13,84794128643,84794128831,84794128831,3,3
2019-09-13,BRKM5,5190,30.04,100,10:38:05.474,1,2019-09-13,84794117673,84794128832,84794128832,40,1618
2019-09-13,BRKM5,5200,30.04,100,10:38:05.474,1,2019-09-13,84794118737,84794128832,84794128832,45,1618
2019-09-13,BRKM5,5210,30.03,100,10:38:05.477,1,2019-09-13,84794117589,84794128837,84794128837,45,1618
2019-09-13,BRKM5,5220,30.04,200,10:38:06.626,1,2019-09-13,84794128939,84794128835,84794128835,308,1618
2019-09-13,BRKM5,5230,30.04,100,10:38:06.626,1,2019-09-13,84794128939,84794128862,84794128862,308,45
2019-09-13,BRKM5,5240,30.05,900,10:38:06.626,1,2019-09-13,84794128939,84794128831,84794128831,308,3
2019-09-13,BRKM5,5250,30.02,100,10:38:18.427,1,2019-09-13,84794114113,84794130277,84794130277,16,72
2019-09-13,BRKM5,5260,30.02,500,10:38:18.427,1,2019-09-13,84794123706,84794130277,84794130277,23,72
2019-09-13,BRKM5,5280,30.02,100,10:38:18.427,1,2019-09-13,84794128955,84794130277,84794130277,40,72
2019-09-13,BRKM5,5270,30.02,100,10:38:18.427,1,2019-09-13,84794128944,84794130277,84794130277,45,72
2019-09-13,BRKM5,5290,30.02,100,10:38:25.232,1,2019-09-13,84794128955,84794131189,84794131189,40,1618
2019-09-13,BRKM5,5300,30.02,100,10:38:25.232,1,2019-09-13,84794129118,84794131189,84794131189,3,1618
2019-09-13,BRKM5,5310,30.02,300,10:38:25.234,1,2019-09-13,84794130199,84794131190,84794131190,120,1618
2019-09-13,BRKM5,5320,30.02,200,10:38:25.234,1,2019-09-13,84794130199,84794131191,84794131191,120,120
2019-09-13,BRKM5,5330,30.0,100,10:38:26.246,1,2019-09-13,84794111048,84794131469,84794131469,3,8
2019-09-13,BRKM5,5340,29.98,100,10:38:26.246,1,2019-09-13,84794098853,84794105826,84794105826,120,308
2019-09-13,BRKM5,5350,29.98,100,10:38:26.246,1,2019-09-13,84794098859,84794105826,84794105826,85,308
2019-09-13,BRKM5,5360,29.97,100,10:38:26.246,1,2019-09-13,84794097262,84794105826,84794105826,120,308
2019-09-13,BRKM5,5370,29.97,100,10:38:26.246,1,2019-09-13,84794098384,84794105826,84794105826,85,308
2019-09-13,BRKM5,5380,29.97,100,10:38:26.246,1,2019-09-13,84794114447,84794105826,84794105826,8,308
2019-09-13,BRKM5,5390,29.98,200,10:38:29.749,1,2019-09-13,84794132041,84794132026,84794132026,72,40
2019-09-13,BRKM5,5400,29.99,100,10:38:35.911,1,2019-09-13,84794133139,84794131514,84794131514,16,45
2019-09-13,BRKM5,5410,29.99,200,10:38:41.274,1,2019-09-13,84794133625,84794130245,84794130245,72,16
2019-09-13,BRKM5,5420,29.99,100,10:38:50.413,1,2019-09-13,84794134481,84794133223,84794133223,16,45
2019-09-13,BRKM5,5430,29.99,100,10:38:50.447,1,2019-09-13,84794134526,84794133481,84794133481,40,238
2019-09-13,BRKM5,5440,29.99,100,10:38:50.465,1,2019-09-13,84794134588,84794133637,84794133637,8,238
2019-09-13,BRKM5,5450,29.98,200,10:38:50.467,1,2019-09-13,84794134592,84794134000,84794134000,1618,120
2019-09-13,BRKM5,5460,29.97,100,10:38:50.468,1,2019-09-13,84794133237,84794134000,84794134000,40,120
2019-09-13,BRKM5,5470,29.97,100,10:38:50.468,1,2019-09-13,84794133295,84794134000,84794134000,45,120
2019-09-13,BRKM5,5480,29.99,100,10:38:50.479,1,2019-09-13,84794134626,84794128963,84794128963,16,16
2019-09-13,BRKM5,5490,29.97,100,10:38:52.947,1,2019-09-13,84794133533,84794128606,84794128606,3,77
2019-09-13,BRKM5,5500,29.99,100,10:39:43.724,1,2019-09-13,84794139834,84794134601,84794134601,8,120
2019-09-13,BRKM5,5510,29.98,200,10:39:43.725,1,2019-09-13,84794139285,84794134601,84794134601,1618,120
2019-09-13,BRKM5,5520,29.98,100,10:39:43.725,1,2019-09-13,84794139361,84794134601,84794134601,45,120
2019-09-13,BRKM5,5530,29.99,100,10:39:51.998,1,2019-09-13,84794140579,84794134993,84794134993,72,45
2019-09-13,BRKM5,5540,29.99,100,10:39:51.998,1,2019-09-13,84794140579,84794134257,84794134257,72,16
2019-09-13,BRKM5,5550,29.99,100,10:39:51.998,1,2019-09-13,84794140579,84794128967,84794128967,72,308
2019-09-13,BRKM5,5560,29.99,400,10:39:51.998,1,2019-09-13,84794140579,84794139854,84794139854,72,40
2019-09-13,BRKM5,5570,30.0,100,10:39:55.649,1,2019-09-13,84794139846,84794141647,84794141647,40,16
2019-09-13,BRKM5,5580,30.0,100,10:39:55.649,1,2019-09-13,84794141102,84794141647,84794141647,45,16
2019-09-13,BRKM5,5590,30.0,100,10:40:00.204,1,2019-09-13,84794134024,84794141650,84794141650,308,8
2019-09-13,BRKM5,5600,29.97,100,10:40:27.791,1,2019-09-13,84794138522,84794144853,84794144853,3,1618
2019-09-13,BRKM5,5620,29.97,100,10:40:27.792,1,2019-09-13,84794136016,84794144854,84794144854,45,8
2019-09-13,BRKM5,5630,29.97,500,10:40:27.792,1,2019-09-13,84794141679,84794144854,84794144854,3,8
2019-09-13,BRKM5,5610,29.97,300,10:40:27.792,1,2019-09-13,84794138522,84794144854,84794144854,3,8
2019-09-13,BRKM5,5710,29.92,100,10:40:33.898,1,2019-09-13,84794094339,84794145589,84794145589,1618,1618
2019-09-13,BRKM5,5690,29.93,300,10:40:33.898,1,2019-09-13,84794098692,84794145589,84794145589,93,1618
2019-09-13,BRKM5,5680,29.93,100,10:40:33.898,1,2019-09-13,84794096445,84794145589,84794145589,120,1618
2019-09-13,BRKM5,5740,29.92,100,10:40:33.898,1,2019-09-13,84794096122,84794145589,84794145589,85,1618
2019-09-13,BRKM5,5730,29.92,400,10:40:33.898,1,2019-09-13,84794096110,84794145589,84794145589,120,1618
2019-09-13,BRKM5,5720,29.92,100,10:40:33.898,1,2019-09-13,84794096102,84794145589,84794145589,120,1618
2019-09-13,BRKM5,5700,29.93,200,10:40:33.898,1,2019-09-13,84794144891,84794145589,84794145589,8,1618
2019-09-13,BRKM5,5640,29.95,200,10:40:33.898,1,2019-09-13,84794109851,84794145589,84794145589,3,1618
2019-09-13,BRKM5,5650,29.95,200,10:40:33.898,1,2019-09-13,84794145000,84794145589,84794145589,3,1618
2019-09-13,BRKM5,5660,29.94,200,10:40:33.898,1,2019-09-13,84794096446,84794145589,84794145589,1618,1618
2019-09-13,BRKM5,5670,29.94,100,10:40:33.898,1,2019-09-13,84794144904,84794145589,84794145589,40,1618
2019-09-13,BRKM5,5750,29.92,100,10:40:33.900,1,2019-09-13,84794096444,84794145600,84794145600,85,8
2019-09-13,BRKM5,5760,29.92,100,10:40:33.900,1,2019-09-13,84794136127,84794145600,84794145600,40,8
2019-09-13,BRKM5,5770,29.92,200,10:40:33.900,1,2019-09-13,84794145599,84794145600,84794145600,8,8
2019-09-13,BRKM5,5780,29.91,200,10:40:34.048,1,2019-09-13,84794092720,84794145666,84794145666,90,1618
2019-09-13,BRKM5,5820,29.9,1000,10:40:34.049,1,2019-09-13,84793902662,84794145667,84794145667,3,1618
2019-09-13,BRKM5,5810,29.9,300,10:40:34.049,1,2019-09-13,84793896659,84794145667,84794145667,72,1618
2019-09-13,BRKM5,5800,29.91,200,10:40:34.049,1,2019-09-13,84794145617,84794145667,84794145667,8,1618
2019-09-13,BRKM5,5790,29.91,300,10:40:34.049,1,2019-09-13,84794092720,84794145667,84794145667,90,1618
2019-09-13,BRKM5,5830,29.9,100,10:40:34.049,1,2019-09-13,84794095569,84788989885,84788989885,120,308
2019-09-13,BRKM5,5840,29.9,100,10:40:34.049,1,2019-09-13,84794095569,84789805000,84789805000,120,308
2019-09-13,BRKM5,5850,29.92,200,10:40:34.165,1,2019-09-13,84794145716,84794145686,84794145686,72,1618
2019-09-13,BRKM5,5860,29.92,100,10:40:34.167,1,2019-09-13,84794145721,84794145693,84794145693,72,45
2019-09-13,BRKM5,5870,29.93,100,10:40:34.174,1,2019-09-13,84794145735,84794145690,84794145690,8,45
2019-09-13,BRKM5,5880,29.93,100,10:40:34.187,1,2019-09-13,84794145751,84794145750,84794145750,1618,45
2019-09-13,BRKM5,5890,29.93,200,10:40:34.215,1,2019-09-13,84794145756,84794145762,84794145762,1618,3
2019-09-13,BRKM5,5910,29.92,100,10:40:34.215,1,2019-09-13,84794145753,84794145762,84794145762,85,3
2019-09-13,BRKM5,5900,29.93,200,10:40:34.215,1,2019-09-13,84794145758,84794145762,84794145762,8,3
2019-09-13,BRKM5,5920,29.93,200,10:40:34.217,1,2019-09-13,84794145765,84794145766,84794145766,1618,3
2019-09-13,BRKM5,5930,29.92,200,10:40:34.217,1,2019-09-13,84794145757,84794145766,84794145766,8,3
2019-09-13,BRKM5,5940,29.91,200,10:40:34.217,1,2019-09-13,84794145725,84794145766,84794145766,1618,3
2019-09-13,BRKM5,5950,29.91,200,10:40:34.217,1,2019-09-13,84794145730,84794145766,84794145766,8,3
2019-09-13,BRKM5,6000,29.9,400,10:40:34.217,1,2019-09-13,84794145733,84794145766,84794145766,120,3
2019-09-13,BRKM5,5970,29.9,1000,10:40:34.217,1,2019-09-13,84794140267,84794145766,84794145766,308,3
2019-09-13,BRKM5,5990,29.9,100,10:40:34.217,1,2019-09-13,84794145720,84794145766,84794145766,85,3
2019-09-13,BRKM5,5980,29.9,100,10:40:34.217,1,2019-09-13,84794142773,84794145766,84794145766,308,3
2019-09-13,BRKM5,5960,29.91,100,10:40:34.217,1,2019-09-13,84794145732,84794145766,84794145766,45,3
2019-09-13,BRKM5,6130,29.87,100,10:40:34.218,1,2019-09-13,84794131541,84794145768,84794145768,120,1618
2019-09-13,BRKM5,6140,29.87,200,10:40:34.218,1,2019-09-13,84794139290,84794102525,84794102525,8,1982
2019-09-13,BRKM5,6150,29.86,200,10:40:34.218,1,2019-09-13,84793927009,84794102525,84794102525,85,1982
2019-09-13,BRKM5,6160,29.86,300,10:40:34.218,1,2019-09-13,84793961782,84794102525,84794102525,120,1982
2019-09-13,BRKM5,6170,29.86,100,10:40:34.218,1,2019-09-13,84794087000,84794102525,84794102525,8,1982
2019-09-13,BRKM5,6180,29.86,100,10:40:34.218,1,2019-09-13,84794131557,84794102525,84794102525,120,1982
2019-09-13,BRKM5,6190,29.86,100,10:40:34.218,1,2019-09-13,84793918527,84794102525,84794102525,3,1982
2019-09-13,BRKM5,6200,29.86,100,10:40:34.218,1,2019-09-13,84793918527,84794068201,84794068201,3,1982
2019-09-13,BRKM5,6010,29.9,100,10:40:34.218,1,2019-09-13,84794145734,84794145767,84794145767,120,1618
2019-09-13,BRKM5,6020,29.9,100,10:40:34.218,1,2019-09-13,84794145749,84794145767,84794145767,45,1618
2019-09-13,BRKM5,6030,29.9,100,10:40:34.218,1,2019-09-13,84794145760,84794145768,84794145768,8,1618
2019-09-13,BRKM5,6040,29.89,200,10:40:34.218,1,2019-09-13,84794085245,84794145768,84794145768,1618,1618
2019-09-13,BRKM5,6050,29.89,100,10:40:34.218,1,2019-09-13,84794088424,84794145768,84794145768,3,1618
2019-09-13,BRKM5,6060,29.89,200,10:40:34.218,1,2019-09-13,84794145646,84794145768,84794145768,8,1618
2019-09-13,BRKM5,6070,29.89,100,10:40:34.218,1,2019-09-13,84794145719,84794145768,84794145768,120,1618
2019-09-13,BRKM5,6080,29.88,200,10:40:34.218,1,2019-09-13,84793927007,84794145768,84794145768,85,1618
2019-09-13,BRKM5,6090,29.88,400,10:40:34.218,1,2019-09-13,84793961683,84794145768,84794145768,120,1618
2019-09-13,BRKM5,6100,29.88,100,10:40:34.218,1,2019-09-13,84794131537,84794145768,84794145768,120,1618
2019-09-13,BRKM5,6110,29.87,200,10:40:34.218,1,2019-09-13,84794085311,84794145768,84794145768,1618,1618
2019-09-13,BRKM5,6120,29.87,100,10:40:34.218,1,2019-09-13,84794086977,84794145768,84794145768,8,1618
2019-09-13,BRKM5,6220,29.87,100,10:40:34.302,1,2019-09-13,84794145812,84794145807,84794145807,8,3
2019-09-13,BRKM5,6210,29.87,500,10:40:34.302,1,2019-09-13,84794145811,84794145807,84794145807,85,3
2019-09-13,BRKM5,6230,29.86,200,10:40:34.335,1,2019-09-13,84793918527,84794145837,84794145837,3,1618
2019-09-13,BRKM5,6270,29.85,300,10:40:34.336,1,2019-09-13,84794099417,84794145838,84794145838,93,1618
2019-09-13,BRKM5,6280,29.84,300,10:40:34.336,1,2019-09-13,84793963647,84794145838,84794145838,120,1618
2019-09-13,BRKM5,6290,29.83,200,10:40:34.336,1,2019-09-13,84794139293,84780292892,84780292892,8,308
2019-09-13,BRKM5,6300,29.82,300,10:40:34.336,1,2019-09-13,84793927020,84794071810,84794071810,85,308
2019-09-13,BRKM5,6310,29.82,300,10:40:34.336,1,2019-09-13,84793965184,84794071810,84794071810,120,308
2019-09-13,BRKM5,6320,29.82,100,10:40:34.336,1,2019-09-13,84794131225,84794104277,84794104277,8,735
2019-09-13,BRKM5,6330,29.81,200,10:40:34.336,1,2019-09-13,84794053296,84794104277,84794104277,1618,735
2019-09-13,BRKM5,6340,29.81,100,10:40:34.336,1,2019-09-13,84794131530,84794104277,84794104277,8,735
2019-09-13,BRKM5,6350,29.81,100,10:40:34.336,1,2019-09-13,84794138733,84794104277,84794104277,308,735
2019-09-13,BRKM5,6260,29.85,500,10:40:34.336,1,2019-09-13,84786525676,84794145838,84794145838,114,1618
2019-09-13,BRKM5,6250,29.86,100,10:40:34.336,1,2019-09-13,84794145794,84794145838,84794145838,45,1618
2019-09-13,BRKM5,6240,29.86,400,10:40:34.336,1,2019-09-13,84793918527,84794145838,84794145838,3,1618
2019-09-13,BRKM5,6360,29.81,200,10:40:34.336,1,2019-09-13,84794144948,84794104277,84794104277,8,735
2019-09-13,BRKM5,6400,29.8,300,10:40:34.336,1,2019-09-13,84793927022,84789019028,84789019028,85,735
2019-09-13,BRKM5,6390,29.8,500,10:40:34.336,1,2019-09-13,84792871629,84789019028,84789019028,39,735
2019-09-13,BRKM5,6380,29.8,100,10:40:34.336,1,2019-09-13,84792871629,84794139796,84794139796,39,308
2019-09-13,BRKM5,6370,29.8,1100,10:40:34.336,1,2019-09-13,84792871629,84794104277,84794104277,39,735
2019-09-13,BRKM5,6440,29.8,100,10:40:34.336,1,2019-09-13,84793965679,84789948538,84789948538,120,308
2019-09-13,BRKM5,6430,29.8,100,10:40:34.336,1,2019-09-13,84793965679,84789950025,84789950025,120,308
2019-09-13,BRKM5,6410,29.8,100,10:40:34.336,1,2019-09-13,84793965679,84789019028,84789019028,120,735
2019-09-13,BRKM5,6420,29.8,100,10:40:34.336,1,2019-09-13,84793965679,84788666482,84788666482,120,308
2019-09-13,BRKM5,6460,29.83,100,10:40:34.337,1,2019-09-13,84794145843,84794074653,84794074653,120,308
2019-09-13,BRKM5,6450,29.83,100,10:40:34.337,1,2019-09-13,84794145843,84787936143,84787936143,120,308
2019-09-13,BRKM5,6490,29.83,200,10:40:34.338,1,2019-09-13,84794145849,84794074653,84794074653,8,308
2019-09-13,BRKM5,6480,29.83,200,10:40:34.338,1,2019-09-13,84794145846,84794074653,84794074653,1618,308
2019-09-13,BRKM5,6470,29.83,200,10:40:34.338,1,2019-09-13,84794145845,84794074653,84794074653,85,308
2019-09-13,BRKM5,6500,29.83,300,10:40:34.339,1,2019-09-13,84794145853,84794074653,84794074653,85,308
2019-09-13,BRKM5,6510,29.84,200,10:40:34.341,1,2019-09-13,84794145865,84794145838,84794145838,85,1618
2019-09-13,BRKM5,6520,29.84,100,10:40:34.342,1,2019-09-13,84794145871,84794145863,84794145863,85,45
2019-09-13,BRKM5,6530,29.83,100,10:40:34.426,1,2019-09-13,84794145898,84794145913,84794145913,1618,1982
2019-09-13,BRKM5,6550,29.83,100,10:40:34.428,1,2019-09-13,84794145904,84794145915,84794145915,45,1099
2019-09-13,BRKM5,6540,29.83,100,10:40:34.428,1,2019-09-13,84794145898,84794145915,84794145915,1618,1099
2019-09-13,BRKM5,6590,29.78,100,10:40:34.464,1,2019-09-13,84793966768,84784269115,84784269115,120,308
2019-09-13,BRKM5,6580,29.78,100,10:40:34.464,1,2019-09-13,84783041497,84794145930,84794145930,3,3
2019-09-13,BRKM5,6560,29.8,100,10:40:34.464,1,2019-09-13,84793899442,84794145930,84794145930,386,3
2019-09-13,BRKM5,6570,29.79,200,10:40:34.464,1,2019-09-13,84794144947,84794145930,84794145930,8,3
2019-09-13,BRKM5,6600,29.77,200,10:40:34.469,1,2019-09-13,84794145942,84794145944,84794145944,1618,3
2019-09-13,BRKM5,6610,29.77,600,10:40:34.470,1,2019-09-13,84794145945,84794145944,84794145944,8,3
2019-09-13,BRKM5,6620,29.79,200,10:40:34.471,1,2019-09-13,84794145953,84794145948,84794145948,8,1618
2019-09-13,BRKM5,6630,29.79,100,10:40:34.477,1,2019-09-13,84794145962,84794145961,84794145961,8,45
2019-09-13,BRKM5,6640,29.8,500,10:40:34.478,1,2019-09-13,84794145965,84794145935,84794145935,8,3
2019-09-13,BRKM5,6650,29.8,100,10:40:34.478,1,2019-09-13,84794145965,84794145955,84794145955,8,45
2019-09-13,BRKM5,6660,29.8,300,10:40:34.478,1,2019-09-13,84794145965,84794145960,84794145960,8,3
2019-09-13,BRKM5,6670,29.8,100,10:40:34.478,1,2019-09-13,84794145966,84794145960,84794145960,85,3
2019-09-13,BRKM5,6680,29.81,500,10:40:34.479,1,2019-09-13,84794145970,84794145937,84794145937,85,3
2019-09-13,BRKM5,6690,29.81,200,10:40:34.480,1,2019-09-13,84794145971,84794145937,84794145937,1618,3
2019-09-13,BRKM5,6700,29.81,100,10:40:34.480,1,2019-09-13,84794145971,84794145956,84794145956,1618,45
2019-09-13,BRKM5,6710,29.82,100,10:40:34.485,1,2019-09-13,84794145979,84794145957,84794145957,85,45
2019-09-13,BRKM5,6720,29.81,100,10:40:34.507,1,2019-09-13,84794145983,84794145991,84794145991,1618,1099
2019-09-13,BRKM5,6770,29.78,200,10:40:34.668,1,2019-09-13,84794145958,84794146023,84794146023,1618,3
2019-09-13,BRKM5,6780,29.78,100,10:40:34.668,1,2019-09-13,84794145984,84794146023,84794146023,45,3
2019-09-13,BRKM5,6790,29.77,600,10:40:34.668,1,2019-09-13,84794145947,84794146023,84794146023,85,3
2019-09-13,BRKM5,6800,29.76,200,10:40:34.668,1,2019-09-13,84794145951,84794146023,84794146023,1618,3
2019-09-13,BRKM5,6810,29.76,300,10:40:34.668,1,2019-09-13,84794145973,84794146023,84794146023,120,3
2019-09-13,BRKM5,6820,29.76,100,10:40:34.668,1,2019-09-13,84794146004,84794146023,84794146023,8,3
2019-09-13,BRKM5,6750,29.79,100,10:40:34.668,1,2019-09-13,84794145963,84794146023,84794146023,85,3
2019-09-13,BRKM5,6760,29.79,100,10:40:34.668,1,2019-09-13,84794145977,84794146023,84794146023,45,3
2019-09-13,BRKM5,6730,29.8,600,10:40:34.668,1,2019-09-13,84794145966,84794146023,84794146023,85,3
2019-09-13,BRKM5,6740,29.8,100,10:40:34.668,1,2019-09-13,84794145975,84794146023,84794146023,45,3
2019-09-13,BRKM5,6830,29.76,600,10:40:34.670,1,2019-09-13,84794146026,84794146023,84794146023,8,3
2019-09-13,BRKM5,6840,29.82,100,10:40:36.272,1,2019-09-13,84794146262,84794146041,84794146041,16,1618
2019-09-13,BRKM5,6890,29.74,100,10:40:36.345,1,2019-09-13,84794146034,84794082210,84794082210,85,308
2019-09-13,BRKM5,6900,29.74,100,10:40:36.345,1,2019-09-13,84794146038,84794089003,84794089003,45,308
2019-09-13,BRKM5,6880,29.75,100,10:40:36.345,1,2019-09-13,84794146040,84792901889,84792901889,1618,308
2019-09-13,BRKM5,6870,29.75,100,10:40:36.345,1,2019-09-13,84794146040,84794146351,84794146351,1618,90
2019-09-13,BRKM5,6860,29.77,200,10:40:36.345,1,2019-09-13,84794146063,84794146351,84794146351,1618,90
2019-09-13,BRKM5,6850,29.78,200,10:40:36.345,1,2019-09-13,84794146292,84794146351,84794146351,40,90
2019-09-13,BRKM5,6920,29.75,100,10:40:36.588,1,2019-09-13,84794146365,84794146511,84794146511,1618,3
2019-09-13,BRKM5,6910,29.78,200,10:40:36.588,1,2019-09-13,84794146462,84794146511,84794146511,40,3
2019-09-13,BRKM5,6930,29.74,100,10:40:36.750,1,2019-09-13,84794146533,84794146588,84794146588,40,1982
2019-09-13,BRKM5,6970,29.72,100,10:40:39.499,1,2019-09-13,84794146609,84788663771,84788663771,8,308
2019-09-13,BRKM5,6980,29.71,200,10:40:39.499,1,2019-09-13,84794145882,84788663771,84788663771,1618,308
2019-09-13,BRKM5,6960,29.72,100,10:40:39.499,1,2019-09-13,84793967037,84788663771,84788663771,120,308
2019-09-13,BRKM5,6950,29.72,300,10:40:39.499,1,2019-09-13,84793967037,84794146871,84794146871,120,238
2019-09-13,BRKM5,6940,29.73,200,10:40:39.499,1,2019-09-13,84794146361,84794146871,84794146871,1618,238
2019-09-13,BRKM5,6990,29.73,200,10:40:39.642,1,2019-09-13,84794146919,84794146912,84794146912,40,3
2019-09-13,BRKM5,7000,29.73,400,10:40:39.643,1,2019-09-13,84794146921,84794146912,84794146912,8,3
2019-09-13,BRKM5,7010,29.73,100,10:40:39.643,1,2019-09-13,84794146921,84794146918,84794146918,8,45
2019-09-13,BRKM5,7020,29.73,100,10:40:39.649,1,2019-09-13,84794146943,84794146936,84794146936,120,45
2019-09-13,BRKM5,7030,29.73,100,10:40:39.928,1,2019-09-13,84794146954,84794146977,84794146977,40,1982
2019-09-13,BRKM5,7050,29.75,100,10:40:51.250,1,2019-09-13,84794147963,84794141642,84794141642,15,16
